         1 0.0000000000

         2 0.0000000000

         3 0.0000000000

         4 0.0000000000

         5 0.0000000000

         6 0.0000000000

         7 0.0000000000

         8 0.0000000000

         9 0.0000000000

        10 0.0000000000

        11 0.0000000000

        12 0.0000000000

        13 0.0000000000

        14 0.0000000000

        15 0.0000000000

        16 0.0000000000

        17 0.0000000000

        18 0.0000000000

        19 0.0000000000

        20 0.0000000000

        21 0.0000000000

        22 0.0000000000

        23 0.0000000000

        24 0.0000000000

        25 0.0000000000

        26 0.0000000000

        27 0.0000000000

        28 0.0000000000

        29 0.0000000000

        30 0.0000000000

        31 0.0000000000

        32 0.0000000000

        33 0.0000000000

        34 0.0000000000

        35 0.0000000000

        36 0.0000000000

        37 0.0000000000

        38 0.0000000000

        39 0.0000000000

        40 0.0000000000

        41 0.0000000000

        42 0.0000000000

        43 0.0000000000

        44 0.0000000000

        45 0.0006000000

        46 0.0005000000

        47 0.0005000000

        48 0.0005000000

        49 0.0005000000

        50 0.0006000000

        51 0.0006000000

        52 0.0006000000

        53 0.0006000000

        54 0.0007000000

        55 0.0008000000

        56 0.0006000000

        57 0.0006000000

        58 0.0006000000

        59 0.0006000000

        60 0.0005000000

        61 0.0005000000

        62 0.0005000000

        63 0.0004000000

        64 0.0004000000

        65 0.0004000000

        66 0.0004000000

        67 0.0004000000

        68 0.0004000000

        69 0.0004000000

        70 0.0004000000

        71 0.0006000000

        72 0.0005000000

        73 0.0005000000

        74 0.0005000000

        75 0.0004000000

        76 0.0004000000

        77 0.0006000000

        78 0.0006000000

        79 0.0005000000

        80 0.0005000000

        81 0.0005000000

        82 0.0005000000

        83 0.0003000000

        84 0.0003000000

        85 0.0005000000

        86 0.0005000000

        87 0.0006000000

        88 0.0006000000

        89 0.0006000000

        90 0.0007000000

        91 0.0006000000

        92 0.0006000000

        93 0.0006000000

        94 0.0007000000

        95 0.0007000000

        96 0.0009000000

        97 0.0009000000

        98 0.0009000000

        99 0.0009000000

       100 0.0008000000

       101 0.0009000000

       102 0.0008000000

       103 0.0007000000

       104 0.0008000000

       105 0.0007000000

       106 0.0007000000

       107 0.0008000000

       108 0.0009000000

       109 0.0010000000

       110 0.0009000000

       111 0.0009000000

       112 0.0002000000

       113 0.0002000000

       114 0.0002000000

       115 0.0002000000

       116 0.0002000000

       117 0.0003000000

       118 0.0002000000

       119 0.0003000000

       120 0.0003000000

       121 0.0005000000

       122 0.0005000000

       123 0.0005000000

       124 0.0007000000

       125 0.0007000000

       126 0.0007000000

       127 0.0007000000

       128 0.0006000000

       129 0.0006000000

       130 0.0005000000

       131 0.0005000000

       132 0.0005000000

       133 0.0005000000

       134 0.0005000000

       135 0.0005000000

       136 0.0005000000

       137 0.0004000000

       138 0.0004000000

       139 0.0004000000

       140 0.0005000000

       141 0.0005000000

       142 0.0004000000

       143 0.0004000000

       144 0.0004000000

       145 0.0005000000

       146 0.0005000000

       147 0.0004000000

       148 0.0004000000

       149 0.0004000000

       150 0.0004000000

       151 0.0004000000

       152 0.0004000000

       153 0.0004000000

       154 0.0005000000

       155 0.0005000000

       156 0.0005000000

       157 0.0005000000

       158 0.0005000000

       159 0.0005000000

       160 0.0002000000

       161 0.0002000000

       162 0.0002000000

       163 0.0002000000

       164 0.0002000000

       165 0.0002000000

       166 0.0002000000

       167 0.0002000000

       168 0.0002000000

       169 0.0002000000

       170 0.0001000000

       171 0.0001000000

       172 0.0001000000

       173 0.0002000000

       174 0.0003000000

       175 0.0003000000

       176 0.0003000000

       177 0.0003000000

       178 0.0004000000

       179 0.0008000000

       180 0.0007000000

       181 0.0007000000

       182 0.0007000000

       183 0.0007000000

       184 0.0007000000

       185 0.0007000000

       186 0.0007000000

       187 0.0005000000

       188 0.0005000000

       189 0.0005000000

       190 0.0004000000

       191 0.0006000000

       192 0.0006000000

       193 0.0005000000

       194 0.0005000000

       195 0.0005000000

       196 0.0004000000

       197 0.0003000000

       198 0.0003000000

       199 0.0003000000

       200 0.0003000000

       201 0.0003000000

       202 0.0003000000

       203 0.0003000000

       204 0.0004000000

       205 0.0004000000

